unit,s_adj,indic,geo,time,values,name
PC_ACT,SA,LM-UN-M-LE25,AT,2017-01,11.8,Austria
PC_ACT,SA,LM-UN-M-LE25,BG,2017-01,23.9,Bulgaria
PC_ACT,SA,LM-UN-M-LE25,CZ,2017-01,8.1,Czech Republic
PC_ACT,SA,LM-UN-M-LE25,DE,2017-01,7.3,Germany
PC_ACT,SA,LM-UN-M-LE25,ES,2017-01,42.2,Spain
PC_ACT,SA,LM-UN-M-LE25,FI,2017-01,21.2,Finland
PC_ACT,SA,LM-UN-M-LE25,FR,2017-01,24.5,France
PC_ACT,SA,LM-UN-M-LE25,IE,2017-01,16.7,Ireland
PC_ACT,SA,LM-UN-M-LE25,LT,2017-01,18,Lithuania
PC_ACT,SA,LM-UN-M-LE25,LU,2017-01,22.3,Luxembourg
PC_ACT,SA,LM-UN-M-LE25,LV,2017-01,23.4,Latvia
PC_ACT,SA,LM-UN-M-LE25,MT,2017-01,12.9,Malta
PC_ACT,SA,LM-UN-M-LE25,NL,2017-01,9.8,Netherlands
PC_ACT,SA,LM-UN-M-LE25,PL,2017-01,14.3,Poland
PC_ACT,SA,LM-UN-M-LE25,PT,2017-01,25.6,Portugal
PC_ACT,SA,LM-UN-M-LE25,SE,2017-01,19.8,Sweden
PC_ACT,SA,LM-UN-M-LE25,SK,2017-01,17,Slovakia
PC_ACT,SA,LM-UN-M-TOT,AT,2017-01,6.2,Austria
PC_ACT,SA,LM-UN-M-TOT,BE,2017-01,7.8,Belgium
PC_ACT,SA,LM-UN-M-TOT,BG,2017-01,7.7,Bulgaria
PC_ACT,SA,LM-UN-M-TOT,CY,2017-01,14,Cyprus
PC_ACT,SA,LM-UN-M-TOT,CZ,2017-01,2.8,Czech Republic
PC_ACT,SA,LM-UN-M-TOT,DE,2017-01,4.3,Germany
PC_ACT,SA,LM-UN-M-TOT,DK,2017-01,6,Denmark
PC_ACT,SA,LM-UN-M-TOT,ES,2017-01,16.8,Spain
PC_ACT,SA,LM-UN-M-TOT,FI,2017-01,8.9,Finland
PC_ACT,SA,LM-UN-M-TOT,FR,2017-01,10.1,France
PC_ACT,SA,LM-UN-M-TOT,HR,2017-01,10.8,Croatia
PC_ACT,SA,LM-UN-M-TOT,IE,2017-01,7.3,Ireland
PC_ACT,SA,LM-UN-M-TOT,IT,2017-01,10.9,Italy
PC_ACT,SA,LM-UN-M-TOT,LT,2017-01,9.6,Lithuania
PC_ACT,SA,LM-UN-M-TOT,LU,2017-01,5.8,Luxembourg
PC_ACT,SA,LM-UN-M-TOT,LV,2017-01,11.4,Latvia
PC_ACT,SA,LM-UN-M-TOT,MT,2017-01,4.3,Malta
PC_ACT,SA,LM-UN-M-TOT,NL,2017-01,4.8,Netherlands
PC_ACT,SA,LM-UN-M-TOT,PL,2017-01,5.3,Poland
PC_ACT,SA,LM-UN-M-TOT,PT,2017-01,9.9,Portugal
PC_ACT,SA,LM-UN-M-TOT,RO,2017-01,5.8,Romania
PC_ACT,SA,LM-UN-M-TOT,SE,2017-01,7.2,Sweden
PC_ACT,SA,LM-UN-M-TOT,SI,2017-01,6.9,Slovenia
PC_ACT,SA,LM-UN-M-TOT,SK,2017-01,7.9,Slovakia
PC_ACT,SA,LM-UN-T-GT25,AT,2017-01,5,Austria
PC_ACT,SA,LM-UN-T-GT25,BE,2017-01,6.7,Belgium
PC_ACT,SA,LM-UN-T-GT25,BG,2017-01,6.4,Bulgaria
PC_ACT,SA,LM-UN-T-GT25,CY,2017-01,11.9,Cyprus
PC_ACT,SA,LM-UN-T-GT25,CZ,2017-01,3,Czech Republic
PC_ACT,SA,LM-UN-T-GT25,DE,2017-01,3.5,Germany
PC_ACT,SA,LM-UN-T-GT25,DK,2017-01,5.1,Denmark
PC_ACT,SA,LM-UN-T-GT25,ES,2017-01,16.6,Spain
PC_ACT,SA,LM-UN-T-GT25,FI,2017-01,7.2,Finland
PC_ACT,SA,LM-UN-T-GT25,FR,2017-01,8.6,France
PC_ACT,SA,LM-UN-T-GT25,HR,2017-01,9.5,Croatia
PC_ACT,SA,LM-UN-T-GT25,IE,2017-01,5.9,Ireland
PC_ACT,SA,LM-UN-T-GT25,LT,2017-01,7.4,Lithuania
PC_ACT,SA,LM-UN-T-GT25,LU,2017-01,5.1,Luxembourg
PC_ACT,SA,LM-UN-T-GT25,LV,2017-01,9,Latvia
PC_ACT,SA,LM-UN-T-GT25,MT,2017-01,3.2,Malta
PC_ACT,SA,LM-UN-T-GT25,NL,2017-01,4.5,Netherlands
PC_ACT,SA,LM-UN-T-GT25,PL,2017-01,4.6,Poland
PC_ACT,SA,LM-UN-T-GT25,PT,2017-01,9,Portugal
PC_ACT,SA,LM-UN-T-GT25,RO,2017-01,4.3,Romania
PC_ACT,SA,LM-UN-T-GT25,SE,2017-01,5.3,Sweden
PC_ACT,SA,LM-UN-T-GT25,SI,2017-01,6.7,Slovenia
PC_ACT,SA,LM-UN-T-GT25,SK,2017-01,7.7,Slovakia
PC_ACT,SA,LM-UN-T-LE25,AT,2017-01,10.5,Austria
PC_ACT,SA,LM-UN-T-LE25,BG,2017-01,23,Bulgaria
PC_ACT,SA,LM-UN-T-LE25,CZ,2017-01,8.9,Czech Republic
PC_ACT,SA,LM-UN-T-LE25,DE,2017-01,6.5,Germany
PC_ACT,SA,LM-UN-T-LE25,DK,2017-01,12.5,Denmark
PC_ACT,SA,LM-UN-T-LE25,ES,2017-01,42.2,Spain
PC_ACT,SA,LM-UN-T-LE25,FI,2017-01,20.3,Finland
PC_ACT,SA,LM-UN-T-LE25,FR,2017-01,23.6,France
PC_ACT,SA,LM-UN-T-LE25,IE,2017-01,15.1,Ireland
PC_ACT,SA,LM-UN-T-LE25,IT,2017-01,37.9,Italy
PC_ACT,SA,LM-UN-T-LE25,LT,2017-01,15.5,Lithuania
PC_ACT,SA,LM-UN-T-LE25,LU,2017-01,19.7,Luxembourg
PC_ACT,SA,LM-UN-T-LE25,LV,2017-01,19,Latvia
PC_ACT,SA,LM-UN-T-LE25,MT,2017-01,11.9,Malta
PC_ACT,SA,LM-UN-T-LE25,NL,2017-01,9.8,Netherlands
PC_ACT,SA,LM-UN-T-LE25,PL,2017-01,14.3,Poland
PC_ACT,SA,LM-UN-T-LE25,PT,2017-01,25.7,Portugal
PC_ACT,SA,LM-UN-T-LE25,SE,2017-01,18.1,Sweden
PC_ACT,SA,LM-UN-T-LE25,SK,2017-01,20.1,Slovakia
PC_ACT,SA,LM-UN-T-TOT,AT,2017-01,5.7,Austria
PC_ACT,SA,LM-UN-T-TOT,BE,2017-01,7.7,Belgium
PC_ACT,SA,LM-UN-T-TOT,BG,2017-01,7.2,Bulgaria
PC_ACT,SA,LM-UN-T-TOT,CY,2017-01,14.1,Cyprus
PC_ACT,SA,LM-UN-T-TOT,CZ,2017-01,3.4,Czech Republic
PC_ACT,SA,LM-UN-T-TOT,DE,2017-01,3.8,Germany
PC_ACT,SA,LM-UN-T-TOT,DK,2017-01,6.2,Denmark
PC_ACT,SA,LM-UN-T-TOT,ES,2017-01,18.2,Spain
PC_ACT,SA,LM-UN-T-TOT,FI,2017-01,8.7,Finland
PC_ACT,SA,LM-UN-T-TOT,FR,2017-01,10,France
PC_ACT,SA,LM-UN-T-TOT,HR,2017-01,11.3,Croatia
PC_ACT,SA,LM-UN-T-TOT,IE,2017-01,6.7,Ireland
PC_ACT,SA,LM-UN-T-TOT,IT,2017-01,11.9,Italy
PC_ACT,SA,LM-UN-T-TOT,LT,2017-01,8.1,Lithuania
PC_ACT,SA,LM-UN-T-TOT,LU,2017-01,6.1,Luxembourg
PC_ACT,SA,LM-UN-T-TOT,LV,2017-01,9.7,Latvia
PC_ACT,SA,LM-UN-T-TOT,MT,2017-01,4.4,Malta
PC_ACT,SA,LM-UN-T-TOT,NL,2017-01,5.3,Netherlands
PC_ACT,SA,LM-UN-T-TOT,PL,2017-01,5.4,Poland
PC_ACT,SA,LM-UN-T-TOT,PT,2017-01,10.2,Portugal
PC_ACT,SA,LM-UN-T-TOT,RO,2017-01,5.4,Romania
PC_ACT,SA,LM-UN-T-TOT,SE,2017-01,6.8,Sweden
PC_ACT,SA,LM-UN-T-TOT,SI,2017-01,7.5,Slovenia
PC_ACT,SA,LM-UN-T-TOT,SK,2017-01,8.6,Slovakia
PC_ACT,NSA,LM-UN-F-GT25,AT,2016-12,4.1,Austria
PC_ACT,NSA,LM-UN-F-GT25,BE,2016-12,6.8,Belgium
PC_ACT,NSA,LM-UN-F-GT25,BG,2016-12,6,Bulgaria
PC_ACT,NSA,LM-UN-F-GT25,CY,2016-12,12,Cyprus
PC_ACT,NSA,LM-UN-F-GT25,CZ,2016-12,3.8,Czech Republic
PC_ACT,NSA,LM-UN-F-GT25,DE,2016-12,2.9,Germany
PC_ACT,NSA,LM-UN-F-GT25,DK,2016-12,5.2,Denmark
PC_ACT,NSA,LM-UN-F-GT25,EE,2016-12,5.5,Estonia
PC_ACT,NSA,LM-UN-F-GT25,EL,2016-12,26.6,Greece
PC_ACT,NSA,LM-UN-F-GT25,ES,2016-12,18.4,Spain
PC_ACT,NSA,LM-UN-F-GT25,FI,2016-12,6.8,Finland
PC_ACT,NSA,LM-UN-F-GT25,FR,2016-12,9.1,France
PC_ACT,NSA,LM-UN-F-GT25,HR,2016-12,11.7,Croatia
PC_ACT,NSA,LM-UN-F-GT25,HU,2016-12,3.7,Hungary
PC_ACT,NSA,LM-UN-F-GT25,IE,2016-12,5.1,Ireland
PC_ACT,NSA,LM-UN-F-GT25,LT,2016-12,6.6,Lithuania
PC_ACT,NSA,LM-UN-F-GT25,LU,2016-12,5.6,Luxembourg
PC_ACT,NSA,LM-UN-F-GT25,LV,2016-12,7.8,Latvia
PC_ACT,NSA,LM-UN-F-GT25,MT,2016-12,3.7,Malta
PC_ACT,NSA,LM-UN-F-GT25,NL,2016-12,5,Netherlands
PC_ACT,NSA,LM-UN-F-GT25,PL,2016-12,4.8,Poland
PC_ACT,NSA,LM-UN-F-GT25,PT,2016-12,9.2,Portugal
PC_ACT,NSA,LM-UN-F-GT25,RO,2016-12,4,Romania
PC_ACT,NSA,LM-UN-F-GT25,SE,2016-12,4.6,Sweden
PC_ACT,NSA,LM-UN-F-GT25,SI,2016-12,7.5,Slovenia
PC_ACT,NSA,LM-UN-F-GT25,SK,2016-12,8.8,Slovakia
PC_ACT,NSA,LM-UN-F-GT25,UK,2016-12,3.5,United Kingdom
PC_ACT,NSA,LM-UN-F-LE25,AT,2016-12,10.3,Austria
PC_ACT,NSA,LM-UN-F-LE25,BE,2016-12,19.1,Belgium
PC_ACT,NSA,LM-UN-F-LE25,BG,2016-12,24.2,Bulgaria
PC_ACT,NSA,LM-UN-F-LE25,CY,2016-12,35.4,Cyprus
PC_ACT,NSA,LM-UN-F-LE25,CZ,2016-12,11.1,Czech Republic
PC_ACT,NSA,LM-UN-F-LE25,DE,2016-12,4.4,Germany
PC_ACT,NSA,LM-UN-F-LE25,DK,2016-12,11.8,Denmark
PC_ACT,NSA,LM-UN-F-LE25,EE,2016-12,16.1,Estonia
PC_ACT,NSA,LM-UN-F-LE25,EL,2016-12,45.3,Greece
PC_ACT,NSA,LM-UN-F-LE25,ES,2016-12,41.6,Spain
PC_ACT,NSA,LM-UN-F-LE25,FI,2016-12,12.9,Finland
PC_ACT,NSA,LM-UN-F-LE25,FR,2016-12,21.5,France
PC_ACT,NSA,LM-UN-F-LE25,HR,2016-12,30.6,Croatia
PC_ACT,NSA,LM-UN-F-LE25,HU,2016-12,10.2,Hungary
PC_ACT,NSA,LM-UN-F-LE25,IE,2016-12,12.7,Ireland
PC_ACT,NSA,LM-UN-F-LE25,LT,2016-12,12,Lithuania
PC_ACT,NSA,LM-UN-F-LE25,LU,2016-12,19.5,Luxembourg
PC_ACT,NSA,LM-UN-F-LE25,LV,2016-12,10.7,Latvia
PC_ACT,NSA,LM-UN-F-LE25,MT,2016-12,9,Malta
PC_ACT,NSA,LM-UN-F-LE25,NL,2016-12,9,Netherlands
PC_ACT,NSA,LM-UN-F-LE25,PL,2016-12,15.3,Poland
PC_ACT,NSA,LM-UN-F-LE25,PT,2016-12,28.2,Portugal
PC_ACT,NSA,LM-UN-F-LE25,SE,2016-12,15.8,Sweden
PC_ACT,NSA,LM-UN-F-LE25,SI,2016-12,19.5,Slovenia
PC_ACT,NSA,LM-UN-F-LE25,SK,2016-12,25.5,Slovakia
PC_ACT,NSA,LM-UN-F-LE25,UK,2016-12,9.1,United Kingdom
PC_ACT,NSA,LM-UN-F-TOT,AT,2016-12,4.9,Austria
PC_ACT,NSA,LM-UN-F-TOT,BE,2016-12,7.6,Belgium
PC_ACT,NSA,LM-UN-F-TOT,BG,2016-12,6.7,Bulgaria
PC_ACT,NSA,LM-UN-F-TOT,CY,2016-12,14.6,Cyprus
PC_ACT,NSA,LM-UN-F-TOT,CZ,2016-12,4.2,Czech Republic
PC_ACT,NSA,LM-UN-F-TOT,DE,2016-12,3.1,Germany
PC_ACT,NSA,LM-UN-F-TOT,DK,2016-12,6.3,Denmark
PC_ACT,NSA,LM-UN-F-TOT,EE,2016-12,6.3,Estonia
PC_ACT,NSA,LM-UN-F-TOT,EL,2016-12,27.6,Greece
PC_ACT,NSA,LM-UN-F-TOT,ES,2016-12,19.8,Spain
PC_ACT,NSA,LM-UN-F-TOT,FI,2016-12,7.5,Finland
PC_ACT,NSA,LM-UN-F-TOT,FR,2016-12,10.1,France
PC_ACT,NSA,LM-UN-F-TOT,HR,2016-12,13.3,Croatia
PC_ACT,NSA,LM-UN-F-TOT,HU,2016-12,4.1,Hungary
PC_ACT,NSA,LM-UN-F-TOT,IE,2016-12,5.8,Ireland
PC_ACT,NSA,LM-UN-F-TOT,IT,2016-12,13.4,Italy
PC_ACT,NSA,LM-UN-F-TOT,LT,2016-12,7,Lithuania
PC_ACT,NSA,LM-UN-F-TOT,LU,2016-12,6.7,Luxembourg
PC_ACT,NSA,LM-UN-F-TOT,LV,2016-12,8,Latvia
PC_ACT,NSA,LM-UN-F-TOT,MT,2016-12,4.5,Malta
PC_ACT,NSA,LM-UN-F-TOT,NL,2016-12,5.7,Netherlands
PC_ACT,NSA,LM-UN-F-TOT,PL,2016-12,5.6,Poland
PC_ACT,NSA,LM-UN-F-TOT,PT,2016-12,10.5,Portugal
PC_ACT,NSA,LM-UN-F-TOT,RO,2016-12,5.1,Romania
PC_ACT,NSA,LM-UN-F-TOT,SE,2016-12,5.8,Sweden
PC_ACT,NSA,LM-UN-F-TOT,SI,2016-12,8.3,Slovenia
PC_ACT,NSA,LM-UN-F-TOT,SK,2016-12,9.8,Slovakia
PC_ACT,NSA,LM-UN-F-TOT,UK,2016-12,4.2,United Kingdom
PC_ACT,NSA,LM-UN-M-GT25,AT,2016-12,5.7,Austria
PC_ACT,NSA,LM-UN-M-GT25,BE,2016-12,6.7,Belgium
PC_ACT,NSA,LM-UN-M-GT25,BG,2016-12,6.8,Bulgaria
PC_ACT,NSA,LM-UN-M-GT25,CY,2016-12,13,Cyprus
PC_ACT,NSA,LM-UN-M-GT25,CZ,2016-12,2.6,Czech Republic
PC_ACT,NSA,LM-UN-M-GT25,DE,2016-12,3.8,Germany
PC_ACT,NSA,LM-UN-M-GT25,DK,2016-12,4.9,Denmark
PC_ACT,NSA,LM-UN-M-GT25,EE,2016-12,5.8,Estonia
PC_ACT,NSA,LM-UN-M-GT25,EL,2016-12,19.2,Greece
PC_ACT,NSA,LM-UN-M-GT25,ES,2016-12,15.4,Spain
PC_ACT,NSA,LM-UN-M-GT25,FI,2016-12,7.3,Finland
PC_ACT,NSA,LM-UN-M-GT25,FR,2016-12,9,France
PC_ACT,NSA,LM-UN-M-GT25,HR,2016-12,8.6,Croatia
PC_ACT,NSA,LM-UN-M-GT25,HU,2016-12,3.8,Hungary
PC_ACT,NSA,LM-UN-M-GT25,IE,2016-12,6.5,Ireland
PC_ACT,NSA,LM-UN-M-GT25,LT,2016-12,9,Lithuania
PC_ACT,NSA,LM-UN-M-GT25,LU,2016-12,5.4,Luxembourg
PC_ACT,NSA,LM-UN-M-GT25,LV,2016-12,10.4,Latvia
PC_ACT,NSA,LM-UN-M-GT25,MT,2016-12,3.1,Malta
PC_ACT,NSA,LM-UN-M-GT25,NL,2016-12,3.7,Netherlands
PC_ACT,NSA,LM-UN-M-GT25,PL,2016-12,4.6,Poland
PC_ACT,NSA,LM-UN-M-GT25,PT,2016-12,9,Portugal
PC_ACT,NSA,LM-UN-M-GT25,RO,2016-12,4.9,Romania
PC_ACT,NSA,LM-UN-M-GT25,SE,2016-12,5.8,Sweden
PC_ACT,NSA,LM-UN-M-GT25,SI,2016-12,6.5,Slovenia
PC_ACT,NSA,LM-UN-M-GT25,SK,2016-12,7.3,Slovakia
PC_ACT,NSA,LM-UN-M-GT25,UK,2016-12,3.3,United Kingdom
PC_ACT,NSA,LM-UN-M-LE25,AT,2016-12,10.1,Austria
PC_ACT,NSA,LM-UN-M-LE25,BE,2016-12,23.2,Belgium
PC_ACT,NSA,LM-UN-M-LE25,BG,2016-12,26.4,Bulgaria
PC_ACT,NSA,LM-UN-M-LE25,CY,2016-12,30.3,Cyprus
PC_ACT,NSA,LM-UN-M-LE25,CZ,2016-12,9.7,Czech Republic
PC_ACT,NSA,LM-UN-M-LE25,DE,2016-12,5.4,Germany
PC_ACT,NSA,LM-UN-M-LE25,DK,2016-12,13.4,Denmark
PC_ACT,NSA,LM-UN-M-LE25,EE,2016-12,12.6,Estonia
PC_ACT,NSA,LM-UN-M-LE25,EL,2016-12,41.9,Greece
PC_ACT,NSA,LM-UN-M-LE25,ES,2016-12,41.3,Spain
PC_ACT,NSA,LM-UN-M-LE25,FI,2016-12,16.4,Finland
PC_ACT,NSA,LM-UN-M-LE25,FR,2016-12,25.4,France
PC_ACT,NSA,LM-UN-M-LE25,HR,2016-12,32.9,Croatia
PC_ACT,NSA,LM-UN-M-LE25,HU,2016-12,11.8,Hungary
PC_ACT,NSA,LM-UN-M-LE25,IE,2016-12,17.1,Ireland
PC_ACT,NSA,LM-UN-M-LE25,LT,2016-12,18.7,Lithuania
PC_ACT,NSA,LM-UN-M-LE25,LU,2016-12,31.1,Luxembourg
PC_ACT,NSA,LM-UN-M-LE25,LV,2016-12,20,Latvia
PC_ACT,NSA,LM-UN-M-LE25,MT,2016-12,13.7,Malta
PC_ACT,NSA,LM-UN-M-LE25,NL,2016-12,10,Netherlands
PC_ACT,NSA,LM-UN-M-LE25,PL,2016-12,15,Poland
PC_ACT,NSA,LM-UN-M-LE25,PT,2016-12,26.2,Portugal
PC_ACT,NSA,LM-UN-M-LE25,SE,2016-12,16.9,Sweden
PC_ACT,NSA,LM-UN-M-LE25,SI,2016-12,17.3,Slovenia
PC_ACT,NSA,LM-UN-M-LE25,SK,2016-12,18,Slovakia
PC_ACT,NSA,LM-UN-M-LE25,UK,2016-12,13.6,United Kingdom
PC_ACT,NSA,LM-UN-M-TOT,AT,2016-12,6.2,Austria
PC_ACT,NSA,LM-UN-M-TOT,BE,2016-12,7.9,Belgium
PC_ACT,NSA,LM-UN-M-TOT,BG,2016-12,7.7,Bulgaria
PC_ACT,NSA,LM-UN-M-TOT,CY,2016-12,14.6,Cyprus
PC_ACT,NSA,LM-UN-M-TOT,CZ,2016-12,3,Czech Republic
PC_ACT,NSA,LM-UN-M-TOT,DE,2016-12,4,Germany
PC_ACT,NSA,LM-UN-M-TOT,DK,2016-12,6,Denmark
PC_ACT,NSA,LM-UN-M-TOT,EE,2016-12,6.4,Estonia
PC_ACT,NSA,LM-UN-M-TOT,EL,2016-12,20.3,Greece
PC_ACT,NSA,LM-UN-M-TOT,ES,2016-12,17,Spain
PC_ACT,NSA,LM-UN-M-TOT,FI,2016-12,8.2,Finland
PC_ACT,NSA,LM-UN-M-TOT,FR,2016-12,10.6,France
PC_ACT,NSA,LM-UN-M-TOT,HR,2016-12,11.2,Croatia
PC_ACT,NSA,LM-UN-M-TOT,HU,2016-12,4.4,Hungary
PC_ACT,NSA,LM-UN-M-TOT,IE,2016-12,7.4,Ireland
PC_ACT,NSA,LM-UN-M-TOT,IT,2016-12,11,Italy
PC_ACT,NSA,LM-UN-M-TOT,LT,2016-12,9.9,Lithuania
PC_ACT,NSA,LM-UN-M-TOT,LU,2016-12,6.7,Luxembourg
PC_ACT,NSA,LM-UN-M-TOT,LV,2016-12,11.1,Latvia
PC_ACT,NSA,LM-UN-M-TOT,MT,2016-12,4.4,Malta
PC_ACT,NSA,LM-UN-M-TOT,NL,2016-12,4.7,Netherlands
PC_ACT,NSA,LM-UN-M-TOT,PL,2016-12,5.5,Poland
PC_ACT,NSA,LM-UN-M-TOT,PT,2016-12,10.2,Portugal
PC_ACT,NSA,LM-UN-M-TOT,RO,2016-12,6,Romania
PC_ACT,NSA,LM-UN-M-TOT,SE,2016-12,7,Sweden
PC_ACT,NSA,LM-UN-M-TOT,SI,2016-12,7.3,Slovenia
PC_ACT,NSA,LM-UN-M-TOT,SK,2016-12,8.2,Slovakia
PC_ACT,NSA,LM-UN-M-TOT,UK,2016-12,4.7,United Kingdom
PC_ACT,NSA,LM-UN-T-GT25,AT,2016-12,5,Austria
PC_ACT,NSA,LM-UN-T-GT25,BE,2016-12,6.8,Belgium
PC_ACT,NSA,LM-UN-T-GT25,BG,2016-12,6.4,Bulgaria
PC_ACT,NSA,LM-UN-T-GT25,CY,2016-12,12.6,Cyprus
PC_ACT,NSA,LM-UN-T-GT25,CZ,2016-12,3.1,Czech Republic
PC_ACT,NSA,LM-UN-T-GT25,DE,2016-12,3.4,Germany
PC_ACT,NSA,LM-UN-T-GT25,DK,2016-12,5,Denmark
PC_ACT,NSA,LM-UN-T-GT25,EE,2016-12,5.7,Estonia
PC_ACT,NSA,LM-UN-T-GT25,EL,2016-12,22.5,Greece
PC_ACT,NSA,LM-UN-T-GT25,ES,2016-12,16.8,Spain
PC_ACT,NSA,LM-UN-T-GT25,FI,2016-12,7,Finland
PC_ACT,NSA,LM-UN-T-GT25,FR,2016-12,9,France
PC_ACT,NSA,LM-UN-T-GT25,HR,2016-12,10,Croatia
PC_ACT,NSA,LM-UN-T-GT25,HU,2016-12,3.7,Hungary
PC_ACT,NSA,LM-UN-T-GT25,IE,2016-12,5.8,Ireland
PC_ACT,NSA,LM-UN-T-GT25,LT,2016-12,7.8,Lithuania
PC_ACT,NSA,LM-UN-T-GT25,LU,2016-12,5.5,Luxembourg
PC_ACT,NSA,LM-UN-T-GT25,LV,2016-12,9.1,Latvia
PC_ACT,NSA,LM-UN-T-GT25,MT,2016-12,3.3,Malta
PC_ACT,NSA,LM-UN-T-GT25,NL,2016-12,4.3,Netherlands
PC_ACT,NSA,LM-UN-T-GT25,PL,2016-12,4.7,Poland
PC_ACT,NSA,LM-UN-T-GT25,PT,2016-12,9.1,Portugal
PC_ACT,NSA,LM-UN-T-GT25,RO,2016-12,4.5,Romania
PC_ACT,NSA,LM-UN-T-GT25,SE,2016-12,5.3,Sweden
PC_ACT,NSA,LM-UN-T-GT25,SI,2016-12,7,Slovenia
PC_ACT,NSA,LM-UN-T-GT25,SK,2016-12,8,Slovakia
PC_ACT,NSA,LM-UN-T-GT25,UK,2016-12,3.4,United Kingdom
PC_ACT,NSA,LM-UN-T-LE25,AT,2016-12,10.2,Austria
PC_ACT,NSA,LM-UN-T-LE25,BE,2016-12,21.3,Belgium
PC_ACT,NSA,LM-UN-T-LE25,BG,2016-12,25.5,Bulgaria
PC_ACT,NSA,LM-UN-T-LE25,CY,2016-12,33.2,Cyprus
PC_ACT,NSA,LM-UN-T-LE25,CZ,2016-12,10.3,Czech Republic
PC_ACT,NSA,LM-UN-T-LE25,DE,2016-12,5,Germany
PC_ACT,NSA,LM-UN-T-LE25,DK,2016-12,12.4,Denmark
PC_ACT,NSA,LM-UN-T-LE25,EE,2016-12,14.2,Estonia
PC_ACT,NSA,LM-UN-T-LE25,EL,2016-12,43.5,Greece
PC_ACT,NSA,LM-UN-T-LE25,ES,2016-12,41.4,Spain
PC_ACT,NSA,LM-UN-T-LE25,FI,2016-12,14.7,Finland
PC_ACT,NSA,LM-UN-T-LE25,FR,2016-12,23.7,France
PC_ACT,NSA,LM-UN-T-LE25,HR,2016-12,31.9,Croatia
PC_ACT,NSA,LM-UN-T-LE25,HU,2016-12,11.1,Hungary
PC_ACT,NSA,LM-UN-T-LE25,IE,2016-12,15,Ireland
PC_ACT,NSA,LM-UN-T-LE25,IT,2016-12,39.1,Italy
PC_ACT,NSA,LM-UN-T-LE25,LT,2016-12,15.8,Lithuania
PC_ACT,NSA,LM-UN-T-LE25,LU,2016-12,24.5,Luxembourg
PC_ACT,NSA,LM-UN-T-LE25,LV,2016-12,15.6,Latvia
PC_ACT,NSA,LM-UN-T-LE25,MT,2016-12,11.5,Malta
PC_ACT,NSA,LM-UN-T-LE25,NL,2016-12,9.5,Netherlands
PC_ACT,NSA,LM-UN-T-LE25,PL,2016-12,15.1,Poland
PC_ACT,NSA,LM-UN-T-LE25,PT,2016-12,27.1,Portugal
PC_ACT,NSA,LM-UN-T-LE25,SE,2016-12,16.4,Sweden
PC_ACT,NSA,LM-UN-T-LE25,SI,2016-12,18.3,Slovenia
PC_ACT,NSA,LM-UN-T-LE25,SK,2016-12,20.7,Slovakia
PC_ACT,NSA,LM-UN-T-LE25,UK,2016-12,11.5,United Kingdom
PC_ACT,NSA,LM-UN-T-TOT,AT,2016-12,5.6,Austria
PC_ACT,NSA,LM-UN-T-TOT,BE,2016-12,7.8,Belgium
PC_ACT,NSA,LM-UN-T-TOT,BG,2016-12,7.2,Bulgaria
PC_ACT,NSA,LM-UN-T-TOT,CY,2016-12,14.6,Cyprus
PC_ACT,NSA,LM-UN-T-TOT,CZ,2016-12,3.6,Czech Republic
PC_ACT,NSA,LM-UN-T-TOT,DE,2016-12,3.5,Germany
PC_ACT,NSA,LM-UN-T-TOT,DK,2016-12,6.2,Denmark
PC_ACT,NSA,LM-UN-T-TOT,EE,2016-12,6.4,Estonia
PC_ACT,NSA,LM-UN-T-TOT,EL,2016-12,23.6,Greece
PC_ACT,NSA,LM-UN-T-TOT,ES,2016-12,18.3,Spain
PC_ACT,NSA,LM-UN-T-TOT,FI,2016-12,7.9,Finland
PC_ACT,NSA,LM-UN-T-TOT,FR,2016-12,10.4,France
PC_ACT,NSA,LM-UN-T-TOT,HR,2016-12,12.2,Croatia
PC_ACT,NSA,LM-UN-T-TOT,HU,2016-12,4.3,Hungary
PC_ACT,NSA,LM-UN-T-TOT,IE,2016-12,6.7,Ireland
PC_ACT,NSA,LM-UN-T-TOT,IT,2016-12,12,Italy
PC_ACT,NSA,LM-UN-T-TOT,LT,2016-12,8.5,Lithuania
PC_ACT,NSA,LM-UN-T-TOT,LU,2016-12,6.7,Luxembourg
PC_ACT,NSA,LM-UN-T-TOT,LV,2016-12,9.5,Latvia
PC_ACT,NSA,LM-UN-T-TOT,MT,2016-12,4.4,Malta
PC_ACT,NSA,LM-UN-T-TOT,NL,2016-12,5.1,Netherlands
PC_ACT,NSA,LM-UN-T-TOT,PL,2016-12,5.5,Poland
PC_ACT,NSA,LM-UN-T-TOT,PT,2016-12,10.4,Portugal
PC_ACT,NSA,LM-UN-T-TOT,RO,2016-12,5.6,Romania
PC_ACT,NSA,LM-UN-T-TOT,SE,2016-12,6.5,Sweden
PC_ACT,NSA,LM-UN-T-TOT,SI,2016-12,7.8,Slovenia
PC_ACT,NSA,LM-UN-T-TOT,SK,2016-12,8.9,Slovakia
PC_ACT,NSA,LM-UN-T-TOT,UK,2016-12,4.5,United Kingdom
PC_ACT,SA,LM-UN-F-GT25,AT,2016-12,4.4,Austria
PC_ACT,SA,LM-UN-F-GT25,BE,2016-12,6.7,Belgium
